time, rank, team, total cps, cp diff, driver, session time, session average, session record, last lap, session cps, total driver cps, total time, total record, total average
64843.330,14,[13] !mpact|,8525,40,[13]!mpact|SurLePareBrise.#Carglass,3255.322,250,245,246,442,1093,8087.010,245,251
64843.330,15,[30]mÇon|,8490,35,[30]mÇon|Luϻαr,6367.130,245,242,243,883,2920,21431.305,242,249
64843.330,16,[03]orKs.,8487,3,[03] orKs.PsykoO,2773.316,256,248,275,366,1073,8097.187,248,263
64843.330,17,[21]the.²,8477,10,[21]the².Jonny',368.282,0,264,264,49,1924,14310.431,246,252
64843.330,18,[09]«ρġġ.,8474,3,[09]«ρġġ.Cineon,2772.467,246,243,247,382,2916,21383.813,243,249
64843.330,19,[05]ŦÐ'',8397,77,[05]ŦÐ"Freaky,5599.473,250,245,249,763,2312,17110.735,245,252
64843.330,20,[35]eK³.,8349,48,[35]eK³.tom3y!<3Klárka:3,2771.670,249,243,250,378,1348,9927.630,243,250
64843.330,21,[37]ѕαw.3,8333,16,[37]sαwrbet.Mєnτнє à l'єαน.,2772.567,251,243,245,377,2281,17072.471,243,255
64843.330,22,[42]I'm horny,8326,7, [42] I'm horny. Grizzly,175.845,0,0,0,23,1183,9011.834,249,259
64843.330,23,[38]hal.ko.,8309,17,[38] hal.ko.Pinnaee,729.139,256,256,256,96,1626,12240.553,249,255
64843.330,24,[29]Sρeed.,8200,109,[29]Sρeed.Hekta〆,2770.962,257,252,260,366,2677,20367.873,251,258
64843.330,25,[14]Care Bears,8153,47,[14] Take Care Bear ヅ>,1724.322,266,257,259,220,1133,8919.462,257,268
64843.330,26,[17]edrm',8148,5,[17] edrm' Elmo,6371.847,280,266,279,776,1216,9968.910,266,279
64843.330,27,[04]Ғox|,8143,5,[04]Ғox| FakeCop .τмםιяτ,64.758,0,0,0,8,2696,20893.906,255,264
64843.330,28,[01]Tнe мιnιonѕ,8140,3,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,2771.065,260,254,259,362,2237,17479.357,254,265
64843.330,29,[22]#JeSuisĐirt,8063,77,[22]Ѕλω.Rσмαιи,2768.767,270,264,269,346,686,5686.487,264,281
64843.330,30,[47]Noobius〢,8062,1,[47] Noobius〢PubertätsSTADIUM:),277.082,0,271,271,35,892,6839.580,248,260
64843.330,31,[02]iггձէiօռձl,8053,9,[02] iггձէiօռձl e=2.718...,1412.898,251,248,248,191,1890,14105.779,247,254
64843.330,32,[20]Lunatic.,7922,131,[20]Lunatic.Chris/ LMS|,2775.186,270,249,280,351,2033,16163.474,249,270
64843.330,33,[10]「ßƒČ」,7823,99,[10]「ßƒČ」Striik,2772.805,260,256,256,363,2013,15494.814,255,262
64843.330,34,[36]hΔze »,7762,61,[36]hΔze » JohΝ.pbj,10508.385,257,243,261,1389,4514,34286.381,243,258
64843.330,35,[18]-КЗ-,7667,95,[18]-КЗ-MoggiuS,6372.595,279,269,269,776,776,6372.595,269,279
64843.330,36,[08]zλсн« 24h,7565,102,[08] zλсн« 24h Arrow,2772.540,270,257,276,347,1431,11702.826,257,278
64843.330,37,[06]mαnιacαlεndαя¬,7517,48,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,2771.628,304,295,297,305,2426,21021.631,287,306
64843.330,38,[16]Ян,7511,6,[16] Ян Bigolo,5026.315,253,246,253,671,2524,19228.281,246,258
64843.330,39,[15]הeon,7488,23,[15] הeon¬Kryyｯ,2764.434,318,302,338,297,637,5818.112,292,311
64843.330,40,[40]DunsteCrew,7358,130,[40] Dunste^CrewLeader #DC,6846.134,262,253,262,885,2705,21170.938,251,266
64843.330,41,[24]FλFυгιουS/,7330,28,[24]FλFυгιουS/Roxane,2773.976,312,295,340,300,1413,13100.624,295,321
64843.330,42,[43]90's |,6263,1067,[43]90's | ALF.esu,2054.388,265,256,269,263,2897,22313.493,251,264
64843.330,45,[12]ŁıϭнT's,4860,646,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,2894.921,305,283,291,339,1223,10366.275,266,291
64963.423,1,[31] TMM ¬,8853,0,[31] TMM ¬ Leo,2899.885,244,240,240,405,2569,18428.964,240,244
64963.423,2,[39]Inside The Game,8827,26,[39] Paco is Inside The Game,2896.324,243,240,247,406,406,2896.324,240,243
64963.423,3,[11]the.,8805,22,[11]the.Dexter',2901.125,244,241,242,403,3258,23485.020,241,245
64963.423,4,[33]eK.,8758,47,[33]eK.SPEED U NEED///,2899.118,242,241,241,407,1882,13476.002,241,243
64963.423,5,[44]TMUnited,8740,18,[44] TMUnited DanikB,289.195,0,249,249,40,1318,9535.203,243,246
64963.423,6,[25]ѕαw.,8713,27,[25] ѕαwdebo.TohrTollini,2901.058,248,243,243,398,1820,13217.967,241,246
64963.423,7,[28]Flying|,8694,19,[28]Flying| Frø,3087.884,245,242,247,428,1414,10275.819,242,247
64963.423,8,[23]mÇon|,8658,36,[23]mÇon|Marco.nl,6490.937,246,243,246,898,1436,10487.457,243,248
64963.423,9,[32]eK².,8641,17,[32]eK.nerox,2893.652,247,243,248,398,1866,13656.812,243,249
64963.423,10,[34]ΛИO|n|,8626,15,[34]outlaws'CanноT///ΛИO|n|,3049.882,247,242,252,418,1855,13556.557,241,248
64963.423,11,[27]KKK,8615,11,[27]KKKRailag,2895.704,248,244,247,397,3497,25498.873,242,248
64963.423,12,[45]esu l,8613,2,[45] esu l Ċleм |.мdя,3635.605,249,246,248,492,1750,12950.675,246,251
64963.423,13,[26]ѕαw.,8583,30,[26]ѕαwMeille.NaejOurnaliste,6494.406,252,247,247,876,1828,13616.346,247,253
64963.423,14,[13] !mpact|,8542,41,[13]!mpact|SurLePareBrise.#Carglass,3376.512,250,245,246,459,1110,8208.200,245,251
64963.423,15,[30]mÇon|,8507,35,[30]mÇon|Luϻαr,6495.931,245,242,243,900,2937,21560.106,242,249
64963.423,16,[03]orKs.,8505,2,[03] orKs.PsykoO,2896.838,256,248,248,384,1091,8220.709,248,262
64963.423,17,[21]the.²,8493,12,[21]the².Jonny',490.892,0,264,264,65,1940,14433.041,246,252
64963.423,18,[09]«ρġġ.,8491,2,[09]«ρġġ.Cineon,2895.154,246,243,247,399,2933,21506.500,243,249
64963.423,19,[05]ŦÐ'',8414,77,[05]ŦÐ"Freaky,5717.645,250,245,249,780,2329,17228.907,245,252
64963.423,20,[35]eK³.,8366,48,[35]eK³.tom3y!<3Klárka:3,2894.683,249,243,250,395,1365,10050.643,243,250
64963.423,21,[37]ѕαw.3,8350,16,[37]sαwrbet.Mєnτнє à l'єαน.,2889.838,251,243,245,394,2298,17189.742,243,255
64963.423,22,[42]I'm horny,8343,7, [42] I'm horny. Grizzly,303.024,0,262,262,40,1200,9139.013,249,259
64963.423,23,[38]hal.ko.,8326,17,[38] hal.ko.Pinnaee,852.717,255,255,255,113,1643,12364.131,249,255
64963.423,24,[29]Sρeed.,8218,108,[29]Sρeed.Hekta〆,2898.373,257,252,257,384,2695,20495.284,251,258
64963.423,25,[14]Care Bears,8168,50,[14] Take Care Bear ヅ>,1855.094,266,257,259,235,1148,9050.234,257,268
64963.423,26,[17]edrm',8164,4,[17] edrm' Elmo,6496.859,279,266,273,792,1232,10093.922,266,279
64963.423,27,[04]Ғox|,8159,5,[04]Ғox| FakeCop .τмםιяτ,187.648,0,0,0,24,2712,21016.796,255,264
64963.423,28,[01]Tнe мιnιonѕ,8157,2,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,2898.485,259,254,256,379,2254,17606.777,254,265
64963.423,29,[47]Noobius〢,8080,77,[47] Noobius〢PubertätsSTADIUM:),402.712,0,271,271,53,910,6965.210,248,260
64963.423,30,[22]#JeSuisĐirt,8079,1,[22]Ѕλω.Rσмαιи,2899.065,270,264,269,362,702,5816.785,264,281
64963.423,31,[02]iггձէiօռձl,8070,9,[02] iггձէiօռձl e=2.718...,1536.778,250,248,249,208,1907,14229.659,247,254
64963.423,32,[20]Lunatic.,7937,133,[20]Lunatic.Chris/ LMS|,2896.204,270,249,280,366,2048,16284.492,249,270
64963.423,33,[10]「ßƒČ」,7840,97,[10]「ßƒČ」Striik,2900.870,260,256,256,380,2030,15622.879,255,262
64963.423,34,[36]hΔze »,7779,61,[36]hΔze » JohΝ.pbj,10633.138,257,243,249,1406,4531,34411.134,243,258
64963.423,35,[18]-КЗ-,7683,96,[18]-КЗ-MoggiuS,6494.893,279,269,274,792,792,6494.893,269,279
64963.423,36,[08]zλсн« 24h,7582,101,[08] zλсн« 24h Arrow,2900.882,270,257,276,364,1448,11831.168,257,278
64963.423,37,[06]mαnιacαlεndαя¬,7533,49,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,2901.842,309,295,345,321,2442,21151.845,287,307
64963.423,38,[16]Ян,7529,4,[16] Ян Bigolo,5154.408,253,246,258,689,2542,19356.374,246,258
64963.423,39,[15]הeon,7503,26,[15] הeon¬Kryyｯ,2900.433,316,302,304,312,652,5954.111,292,311
64963.423,40,[40]DunsteCrew,7374,129,[40] Dunste^CrewLeader #DC,6973.086,262,253,272,901,2721,21297.890,251,266
64963.423,41,[24]FλFυгιουS/,7343,31,[24]FλFυгιουS/Roxane,2896.415,315,295,334,313,1426,13223.063,295,322
64963.423,42,[43]90's |,6279,1064,[43]90's | ALF.esu,2176.702,264,255,255,279,2913,22435.807,251,264
64963.423,45,[12]ŁıϭнT's,4875,631,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3007.080,301,270,270,354,1238,10478.434,266,290
65083.524,1,[31] TMM ¬,8870,0,[31] TMM ¬ Leo,3015.739,243,240,240,422,2586,18544.818,240,244
65083.524,2,[39]Inside The Game,8845,25,[39] Paco is Inside The Game,3018.198,243,240,240,424,424,3018.198,240,243
65083.524,3,[11]the.,8822,23,[11]the.Dexter',3016.225,245,241,254,420,3275,23600.120,241,245
65083.524,4,[33]eK.,8775,47,[33]eK.SPEED U NEED///,3013.725,242,241,241,424,1899,13590.609,241,243
65083.524,5,[44]TMUnited,8756,19,[44] TMUnited DanikB,407.895,0,249,249,56,1334,9653.903,243,246
65083.524,6,[25]ѕαw.,8729,27,[25] ѕαwdebo.TohrTollini,3013.865,248,243,247,414,1836,13330.774,241,246
65083.524,7,[28]Flying|,8712,17,[28]Flying| Frø,3213.985,245,242,245,446,1432,10401.920,242,247
65083.524,8,[23]mÇon|,8674,38,[23]mÇon|curzeh.nl,111.348,0,0,0,16,906,6655.520,245,250
65083.524,9,[32]eK².,8658,16,[32]eK.nerox,3014.833,247,243,243,415,1883,13777.993,243,249
65083.524,10,[34]ΛИO|n|,8643,15,[34]outlaws'CanноT///ΛИO|n|,3168.558,247,242,245,435,1872,13675.233,241,248
65083.524,11,[27]KKK,8632,11,[27]KKKRailag,3015.081,248,243,243,414,3514,25618.250,242,248
65083.524,12,[45]esu l,8629,3,[45] esu l Ċleм |.мdя,3759.616,250,246,254,508,1766,13074.686,246,251
65083.524,13,[26]ѕαw.,8599,30,[26]ѕαwMeille.NaejOurnaliste,6617.102,252,247,247,892,1844,13739.042,247,253
65083.524,14,[13] !mpact|,8558,41,[13]!mpact|SurLePareBrise.#Carglass,3500.326,250,245,251,475,1126,8332.014,245,251
65083.524,15,[30]mÇon|,8524,34,[30]mÇon|Luϻαr,6615.128,245,242,247,917,2954,21679.303,242,249
65083.524,16,[03]orKs.,8521,3,[03] orKs.PsykoO,3020.085,256,248,248,400,1107,8343.956,248,262
65083.524,17,[21]the.²,8510,11,[21]the².Jonny',609.469,249,249,249,82,1957,14551.618,246,252
65083.524,18,[09]«ρġġ.,8508,2,[09]«ρġġ.Cineon,3016.313,246,243,244,416,2950,21627.659,243,249
65083.524,19,[05]ŦÐ'',8431,77,[05]ŦÐ"Freaky,5843.632,250,244,244,797,2346,17354.894,244,252
65083.524,20,[35]eK³.,8382,49,[35]eK³.AxelAlex²,22.177,0,0,0,3,2421,17901.275,247,251
65083.524,21,[37]ѕαw.3,8367,15,[37]sαwrbet.Mєnτнє à l'єαน.,3016.474,250,243,244,411,2315,17316.378,243,254
65083.524,22,[42]I'm horny,8359,8, [42] I'm horny. Grizzly,424.315,0,262,262,56,1216,9260.304,249,259
65083.524,23,[38]hal.ko.,8340,19,[38] hal.ko.Pinnaee,966.761,255,255,255,127,1657,12478.175,249,255
65083.524,24,[29]Sρeed.,8233,107,[29]Sρeed.Hekta〆,3017.005,257,252,257,399,2710,20613.916,251,258
65083.524,25,[14]Care Bears,8183,50,[14] Oopsy Bear <3,89.365,0,0,0,12,828,6700.104,265,274
65083.524,26,[17]edrm',8176,7,[17] edrm' Elmo,6610.756,279,266,273,804,1244,10207.819,266,279
65083.524,27,[04]Ғox|,8175,1,[04]Ғox| FakeCop .τмםιяτ,309.428,0,267,267,40,2728,21138.576,255,264
65083.524,28,[01]Tнe мιnιonѕ,8173,2,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3018.387,259,254,256,395,2270,17726.679,254,265
65083.524,29,[47]Noobius〢,8095,78,[47] Noobius〢PubertätsSTADIUM:),522.358,251,251,251,68,925,7084.856,248,260
65083.524,30,[22]#JeSuisĐirt,8093,2,[22]ρυlѕе.Мαяѕ ΣхταZ,17.607,0,0,0,2,1060,8577.573,258,274
65083.524,31,[02]iггձէiօռձl,8086,7,[02] iггձէiօռձl e=2.718...,1649.595,250,248,249,224,1923,14342.476,247,254
65083.524,32,[20]Lunatic.,7954,132,[20]Lunatic.Chris/ LMS|,3018.801,269,249,253,383,2065,16407.089,249,270
65083.524,33,[10]「ßƒČ」,7855,99,[10]「ßƒČ」Striik,3013.560,260,256,256,395,2045,15735.569,255,262
65083.524,34,[36]hΔze »,7794,61,[36]hΔze » JohΝ.pbj,10749.256,257,243,249,1421,4546,34527.252,243,258
65083.524,35,[18]-КЗ-,7697,97,[18]-КЗ-MoggiuS,6612.622,279,269,274,806,806,6612.622,269,279
65083.524,36,[08]zλсн« 24h,7595,102,[08] zλсн«םєнаยєя〢<3,22.775,0,0,0,3,1941,15187.220,254,266
65083.524,37,[06]mαnιacαlεndαя¬,7545,50,[06]mαnιacαlεndαя¬[dore²cuo] Amélie,3014.181,309,295,345,333,2454,21264.184,287,307
65083.524,38,[16]Ян,7544,1,[16] Ян Bigolo,5269.371,253,246,258,704,2557,19471.337,246,258
65083.524,39,[15]הeon,7517,27,[15] הeon¬Kryyｯ,3018.059,316,302,304,326,666,6071.737,292,311
65083.524,40,[40]DunsteCrew,7390,127,[40] Dunste^CrewLeader #DC,7088.054,262,253,272,917,2737,21412.858,251,266
65083.524,41,[24]FλFυгιουS/,7357,33,[24]FλFυгιουS/Roxane,3020.571,315,295,334,327,1440,13347.219,295,322
65083.524,42,[43]90's |,6295,1062,[43]90's | ALF.esu,2298.462,264,255,255,295,2929,22557.567,251,264
65083.524,45,[12]ŁıϭнT's,4889,617,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3137.376,301,270,270,368,1252,10608.730,266,290
65203.624,1,[31] TMM ¬,8886,0,[31] TMM ¬ Leo,3136.308,243,240,240,438,2602,18665.387,240,244
65203.624,2,[39]Inside The Game,8861,25,[39] Paco is Inside The Game,3138.747,243,240,240,440,440,3138.747,240,243
65203.624,3,[11]the.,8838,23,[11]the.Dexter',3135.324,245,241,254,436,3291,23719.219,241,245
65203.624,4,[33]eK.,8791,47,[33]eK.SPEED U NEED///,3133.777,242,241,241,440,1915,13710.661,241,243
65203.624,5,[44]TMUnited,8773,18,[44] TMUnited DanikB,525.627,246,246,246,73,1351,9771.635,243,246
65203.624,6,[25]ѕαw.,8746,27,[25] ѕαwdebo.TohrTollini,3139.112,248,243,247,431,1853,13456.021,241,246
65203.624,7,[28]Flying|,8725,21,[28]Flying| noopz,0.000,0,0,0,0,868,6327.925,242,247
65203.624,8,[23]mÇon|,8689,36,[23]mÇon|curzeh.nl,225.572,0,0,0,31,921,6769.744,245,250
65203.624,9,[32]eK².,8675,14,[32]eK.nerox,3135.498,247,243,243,432,1900,13898.658,243,249
65203.624,10,[34]ΛИO|n|,8659,16,[34]outlaws'CanноT///ΛИO|n|,3287.256,247,242,245,451,1888,13793.931,241,248
65203.624,11,[27]KKK,8649,10,[27]KKKRailag,3138.668,248,243,243,431,3531,25741.837,242,248
65203.624,12,[45]esu l,8645,4,[45] esu l Ċleм |.мdя,3874.929,250,246,254,524,1782,13189.999,246,251
65203.624,13,[26]ѕαw.,8615,30,[26]ѕαwMeille.NaejOurnaliste,6732.776,252,247,247,908,1860,13854.716,247,253
65203.624,14,[13] !mpact|,8576,39,[13]!mpact|SurLePareBrise.#Carglass,3623.560,250,245,251,493,1144,8455.248,245,251
65203.624,15,[30]mÇon|,8539,37,[30]mÇon|Luϻαr,6734.445,245,242,247,932,2969,21798.620,242,249
65203.624,16,[03]orKs.,8537,2,[03] orKs.PsykoO,3136.777,255,248,250,416,1123,8460.648,248,262
65203.624,17,[21]the.²,8526,11,[21]the².Jonny',734.631,249,249,249,98,1973,14676.780,246,252
65203.624,18,[09]«ρġġ.,8525,1,[09]«ρġġ.Cineon,3138.928,246,243,244,433,2967,21750.274,243,249
65203.624,19,[05]ŦÐ'',8448,77,[05]ŦÐ"Freaky,5962.306,250,244,244,814,2363,17473.568,244,252
65203.624,20,[35]eK³.,8398,50,[35]eK³.AxelAlex²,137.344,0,0,0,19,2437,18016.442,247,251
65203.624,21,[37]ѕαw.3,8384,14,[37]sαwrbet.Mєnτнє à l'єαน.,3133.752,250,243,244,428,2332,17433.656,243,254
65203.624,22,[42]I'm horny,8375,9, [42] I'm horny. Grizzly,539.328,252,252,252,72,1232,9375.317,249,259
65203.624,23,[38]hal.ko.,8357,18,[38] hal.ko.Pinnaee,1092.165,256,255,257,144,1674,12603.579,249,255
65203.624,24,[29]Sρeed.,8249,108,[29]Sρeed.Hekta〆,3138.908,257,252,255,415,2726,20735.819,251,258
65203.624,25,[14]Care Bears,8197,52,[14] Oopsy Bear <3,209.227,0,0,0,26,842,6819.966,265,274
65203.624,26,[17]edrm',8191,6,[17] edrm' Elmo,6724.522,280,266,286,819,1259,10321.585,266,279
65203.624,27,[04]Ғox|,8190,1,[04]Ғox| FakeCop .τмםιяτ,422.085,0,267,267,55,2743,21251.233,255,264
65203.624,28,[01]Tнe мιnιonѕ,8188,2,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3134.531,259,254,257,410,2285,17842.823,254,265
65203.624,29,[47]Noobius〢,8112,76,[47] Noobius〢PubertätsSTADIUM:),639.228,251,251,251,85,942,7201.726,248,260
65203.624,30,[22]#JeSuisĐirt,8109,3,[22]ρυlѕе.Мαяѕ ΣхταZ,136.292,0,0,0,18,1076,8696.258,258,274
65203.624,31,[02]iггձէiօռձl,8102,7,[02] iггձէiօռձl e=2.718...,1774.307,250,248,251,240,1939,14467.188,247,253
65203.624,32,[20]Lunatic.,7969,133,[20]Lunatic.Chris/ LMS|,3135.902,269,249,253,398,2080,16524.190,249,270
65203.624,33,[10]「ßƒČ」,7871,98,[10]「ßƒČ」Striik,3137.333,260,256,260,411,2061,15859.342,255,262
65203.624,34,[36]hΔze »,7811,60,[36]hΔze » JohΝ.pbj,10868.618,257,243,253,1438,4563,34646.614,243,258
65203.624,35,[18]-КЗ-,7711,100,[18]-КЗ- Skoda,64.955,0,0,0,8,8,64.955,0,0
65203.624,36,[08]zλсн« 24h,7611,100,[08] zλсн«םєнаยєя〢<3,141.072,0,0,0,19,1957,15305.517,254,266
65203.624,37,[16]Ян,7561,50,[16] Ян Bigolo,5391.837,253,246,253,721,2574,19593.803,246,258
65203.624,38,[06]mαnιacαlεndαя¬,7559,2,[06] mαnιacαlεndαя¬ нυввle«,53.915,0,0,0,7,1642,12639.599,250,262
65203.624,39,[15]הeon,7528,31,[15] הeon¬Kryyｯ,3134.245,316,302,304,337,677,6187.923,292,311
65203.624,40,[40]DunsteCrew,7405,123,[40] Dunste^CrewLeader #DC,7211.030,262,253,258,932,2752,21535.834,251,266
65203.624,41,[24]FλFυгιουS/,7370,35,[24]FλFυгιουS/Roxane,3135.604,313,295,301,340,1453,13462.252,295,321
65203.624,42,[43]90's |,6311,1059,[43]90's | ALF.esu,2414.245,264,255,261,311,2945,22673.350,251,264
65203.624,45,[12]ŁıϭнT's,4904,602,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3259.041,300,270,290,383,1267,10730.395,266,290
65323.658,1,[31] TMM ¬,8904,0,[31] TMM ¬ Leo,3257.758,243,240,242,456,2620,18786.837,240,244
65323.658,2,[39]Inside The Game,8878,26,[39] Paco is Inside The Game,3253.677,243,240,242,457,457,3253.677,240,243
65323.658,3,[11]the.,8856,22,[11]the.Dexter',3258.308,244,241,242,454,3309,23842.203,241,245
65323.658,4,[33]eK.,8809,47,[33]eK.SPEED U NEED///,3255.202,242,241,241,458,1933,13832.086,241,243
65323.658,5,[44]TMUnited,8789,20,[44] TMUnited DanikB,642.542,246,246,246,89,1367,9888.550,243,246
65323.658,6,[25]ѕαw.,8762,27,[25] ѕαwdebo.TohrTollini,3250.957,248,243,246,447,1869,13567.866,241,246
65323.658,7,[28]Flying|,8739,23,[28]Flying| noopz,122.028,0,0,0,14,882,6449.953,242,247
65323.658,8,[23]mÇon|,8707,32,[23]mÇon|curzeh.nl,348.472,0,247,247,49,939,6892.644,245,250
65323.658,9,[32]eK².,8690,17,[32]eK².funstyle,34.995,0,0,0,5,889,6554.542,245,253
65323.658,10,[34]ΛИO|n|,8675,15,[34] ΛИO |n| Kahωίх,22.255,0,0,0,3,489,3607.762,246,251
65323.658,11,[27]KKK,8666,9,[27]KKKRailag,3258.252,247,243,243,448,3548,25861.421,242,248
65323.658,12,[45]esu l,8660,6,[45] esu l Ċleм |.мdя,3995.980,250,246,255,539,1797,13311.050,246,251
65323.658,13,[26]ѕαw.,8630,30,[26]ѕαwMeille.NaejOurnaliste,6847.816,252,247,247,923,1875,13969.756,247,253
65323.658,14,[13] !mpact|,8591,39,[13]!mpact|SurLePareBrise.#Carglass,3737.796,249,244,244,508,1159,8569.484,244,251
65323.658,15,[30]mÇon|,8556,35,[30]mÇon|Luϻαr,6852.549,245,242,248,949,2986,21916.724,242,249
65323.658,16,[03]orKs.,8553,3,[03] orKs.PsykoO,3256.474,255,248,250,432,1139,8580.345,248,262
65323.658,17,[21]the.²,8543,10,[21]the².Jonny',853.260,249,249,249,115,1990,14795.409,246,252
65323.658,18,[09]«ρġġ.,8541,2,[09]«ρġġ.Cineon,3252.592,246,243,244,449,2983,21863.938,243,249
65323.658,19,[05]ŦÐ'',8464,77,[05]ŦÐ"Freaky,6082.241,250,244,244,830,2379,17593.503,244,251
65323.658,20,[35]eK³.,8414,50,[35]eK³.AxelAlex²,259.941,0,254,254,35,2453,18139.039,247,251
65323.658,21,[37]ѕαw.3,8400,14,[37]sαwrbet.Mєnτнє à l'єαน.,3255.337,250,243,244,444,2348,17555.241,243,254
65323.658,22,[42]I'm horny,8391,9, [42] I'm horny. Grizzly,653.713,252,252,252,88,1248,9489.702,249,259
65323.658,23,[38]hal.ko.,8373,18,[38] hal.ko.Pinnaee,1211.877,256,255,257,160,1690,12723.291,249,255
65323.658,24,[29]Sρeed.,8265,108,[29]Sρeed.Hekta〆,3257.612,257,252,255,431,2742,20854.523,251,258
65323.658,25,[14]Care Bears,8213,52,[14] Oopsy Bear <3,328.894,0,269,269,42,858,6939.633,265,274
65323.658,26,[04]Ғox|,8207,6,[04]Ғox| FakeCop .τмםιяτ,548.724,256,256,256,72,2760,21377.872,255,264
65323.658,27,[17]edrm',8206,1,[17] edrm' Elmo,6852.106,280,266,286,834,1274,10449.169,266,279
65323.658,28,[01]Tнe мιnιonѕ,8205,1,[01] Tнe мιnιonѕ ŞϮŭąřţ 〆,3254.948,259,254,257,427,2302,17963.240,254,265
65323.658,29,[47]Noobius〢,8127,78,[47] Noobius〢PubertätsSTADIUM:),755.918,251,251,251,100,957,7318.416,248,260
65323.658,30,[22]#JeSuisĐirt,8123,4,[22]ρυlѕе.Мαяѕ ΣхταZ,258.114,0,0,0,32,1090,8818.080,258,274
65323.658,31,[02]iггձէiօռձl,8119,4,[02] iггձէiօռձl e=2.718...,1894.848,250,248,251,257,1956,14587.729,247,253
65323.658,32,[20]Lunatic.,7985,134,[20]Lunatic.Chris/ LMS|,3254.044,268,249,260,414,2096,16642.332,249,269
65323.658,33,[10]「ßƒČ」,7887,98,[10]「ßƒČ」Striik,3257.135,260,256,260,427,2077,15979.144,255,262
65323.658,34,[36]hΔze »,7826,61,[36]hΔze » JohΝ.pbj,10985.063,257,243,253,1453,4578,34763.059,243,258
65323.658,35,[18]-КЗ-,7726,100,[18]-КЗ- Skoda,182.288,0,0,0,23,23,182.288,0,0
65323.658,36,[08]zλсн« 24h,7625,101,[08] zλсн«םєнаยєя〢<3,257.451,0,0,0,33,1971,15421.896,254,266
65323.658,37,[16]Ян,7576,49,[16] Ян Bigolo,5510.871,253,246,253,736,2589,19712.837,246,258
65323.658,38,[06]mαnιacαlεndαя¬,7575,1,[06] mαnιacαlεndαя¬ нυввle«,173.840,0,0,0,23,1658,12759.524,250,262
65323.658,39,[15]הeon,7542,33,[15] הeon¬Kryyｯ,3253.445,315,302,307,351,691,6307.123,292,311
65323.658,40,[40]DunsteCrew,7421,121,[40] Dunste^CrewLeader #DC,7323.354,262,253,258,948,2768,21648.158,251,266
65323.658,41,[24]FλFυгιουS/,7382,39,[24]FλFυгιουS/Roxane,3253.518,313,295,301,352,1465,13580.166,295,321
65323.658,42,[43]90's |,6327,1055,[43]90's | ALF.esu,2537.058,264,255,261,327,2961,22796.163,251,264
65323.658,45,[12]ŁıϭнT's,4919,587,[12]ŁıϭнT's. fs0Яeﾚaa〤ҤÐ,3376.862,300,270,290,398,1282,10848.216,266,290
65443.670,1,[31] TMM ¬,8919,0,[31] TMM ¬ Leo,3373.058,243,240,242,471,2635,18902.137,240,244
65443.670,2,[39]Inside The Game,8894,25,[39] Paco is Inside The Game,3372.398,243,240,242,473,473,3372.398,240,243
65443.670,3,[11]the.,8872,22,[11]the.Dexter',3377.618,244,241,242,470,3325,23961.513,241,245
65443.670,4,[33]eK.,8825,47,[33]eK.SPEED U NEED///,3375.405,242,241,241,474,1949,13952.289,241,243
65443.670,5,[44]TMUnited,8807,18,[44] TMUnited DanikB,769.901,245,244,244,107,1385,10015.909,243,246
65443.670,6,[25]ѕαw.,8778,29,[25] ѕαwdebo.TohrTollini,3368.710,248,243,246,463,1885,13685.619,241,246
65443.670,7,[28]Flying|,8754,24,[28]Flying| noopz,235.652,0,0,0,29,897,6563.577,242,247
65443.670,8,[23]mÇon|,8721,33,[23]mÇon|curzeh.nl,461.184,0,247,247,63,953,7005.356,245,250
65443.670,9,[32]eK².,8706,15,[32]eK².funstyle,153.127,0,0,0,21,905,6672.674,245,253
65443.670,10,[34]ΛИO|n|,8690,16,[34] ΛИO |n| Kahωίх,137.622,0,0,0,18,504,3723.129,246,251
65443.670,11,[27]KKK,8682,8,[27]KKKRailag,3376.092,247,243,243,464,3564,25979.261,242,248
65443.670,12,[45]esu l,8677,5,[45] esu l Ċleм |.мdя,4113.952,250,246,255,556,1814,13429.022,246,251
65443.670,13,[26]ѕαw.,8645,32,[26]  S*aAa*wcolaTGalaK,95.788,0,0,0,13,1577,11519.470,242,248
65443.670,14,[13] !mpact|,8607,38,[13]!mpact|SurLePareBrise.#Carglass,3859.340,249,244,244,524,1175,8691.028,244,251
65443.670,15,[30]mÇon|,8572,35,[30]mÇon|Luϻαr,6970.427,245,242,248,965,3002,22034.602,242,249
65443.670,16,[03]orKs.,8569,3,[03] orKs.PsykoO,3372.348,255,248,252,448,1155,8696.219,248,262
65443.670,17,[21]the.²,8558,11,[21]the².Jonny',966.804,249,249,249,130,2005,14908.953,246,252
